num_sonarQube_BUG_HIGH,num_sonarQube_BUG_MEDIUM,num_sonarQube_BUG_LOW,num_sonarQube_VULNERABILITY_LOW,num_sonarQube_CODE_SMELL_MEDIUM
0.0,0.1322314049586777,0.0005109862033725,0.0,0.0066502198863026
0.0,0.0351239669421487,0.0076647930505876,0.0,0.1061889949587042
0.0,0.0,0.0,0.0,0.0004290464442775
0.0005406437760271648,5.92027275401611e-05,2.928372011184408e-05,0.0,0.001375960021368941
0.0,0.0051652892561983,0.0005109862033725,0.0,0.0129786549393971
0.0188679245283018,0.1012396694214876,0.0025549310168625,0.0,0.0246701705459616
0.0,0.0041322314049586,0.0005109862033725,0.0,0.02316850799099
0.3018867924528302,0.0650826446280991,0.0091977516607051,0.0,0.0604955486431406
0.0094339622641509,0.0010330578512396,0.0005109862033725,0.0,0.0010726161106939
0.093166097512792,0.05000236067770457,0.0005745496492815653,0.0,0.04965242531076786
0.0188679245283018,0.0206611570247933,0.0015329586101175,0.0,0.0305695591547785
0.0,0.0020661157024793,0.0,0.0,0.0048267724981229
0.0965015676320881,0.016916319229347145,0.0022781463147688377,0.0,0.062031840580358336
0.1037735849056603,0.0940082644628099,0.0015329586101175,0.0,0.0376488254853587
0.0188679245283018,0.0103305785123966,0.0,0.0,0.0233830312131288
0.0377358490566037,0.44541576959729634,0.007732152492517395,0.0,0.20686991820362935
0.0,0.0,0.0,0.0,0.0
0.0377358490566037,0.3357438016528926,0.0143076136944302,0.0,0.3759519467982409
0.0,0.0082644628099173,0.0,0.0,0.0138367478279523
0.0,0.0351239669421487,0.0076647930505876,0.0,0.1061889949587042
0.0,0.0113636363636363,0.001021972406745,0.0,0.044191783760592
0.0094339622641509,0.027892561983471,0.0005109862033725,0.0,0.0166255497157567
0.14178023155491598,0.8820879507692492,0.027403766199128744,0.0,0.8006266713928933
0.0,0.0020661157024793,0.0015329586101175,0.0,0.0124423468840502
0.1509433962264151,0.1580578512396694,0.0459887583035258,0.0,0.0808752547463262
0.013806310203625702,0.038147662978479976,0.0035518248090373574,0.0,0.09316015046964495
0.0,0.0072314049586776,0.0005109862033725,0.0,0.0351818084307626
0.0,0.0196280991735537,0.0066428206438426,0.0,0.0093317601630376
0.9755116780962969,0.42250242385204895,0.007035673444001973,0.0,0.2879660433829062
0.0,0.0,0.0,0.0,0.0013944009439021
0.0,0.0023044944594718102,0.00028497069963831316,0.0,0.022551747245467997
0.0471698113207547,0.0547520661157024,0.0081757792539601,0.0,0.0419392899281347
0.005737292698887071,0.3764784648443542,0.001177351309678577,0.0,0.09734812231746377
0.0094339622641509,0.0010330578512396,0.0005109862033725,0.0,0.0010726161106939
0.0283018867924528,0.0020661157024793,0.0,0.0,0.0084736672744824
0.0,0.0023736639911590925,0.0008698483681951586,0.0,0.012015342812020532
0.0,0.006198347107438,0.0,0.0,0.0139440094390217
0.009275697677450212,0.0010330578512396,0.0005024138752221307,0.0,0.0010762149621773866
0.0,0.0010330578512396,0.0,0.0,0.0024670170545961
0.1981132075471698,0.2169421487603305,0.0204394481349003,0.0,0.13547141478065
0.0094339622641509,0.0010330578512396,0.0005109862033725,0.0,0.0010726161106939
0.0283018867924528,0.0,0.0,0.0,0.0042904644427759
0.0,0.0,0.0,0.0,0.0009653544996245
0.0,0.0251221139313225,0.004638076264647447,0.0,0.01118812195641534
0.0,0.0,0.0,0.0,0.0009653544996245
0.0,0.028432567495429405,0.006279904388708229,0.0,0.01154098318434422
0.0,0.0010330578512396,0.0005109862033725,0.0,0.0156601952161321
0.15840152040241526,0.07978680054884607,0.02971950467525076,0.0,0.11570578707366595
0.0094339622641509,0.1590909090909091,0.0097087378640776,0.0,0.0275662340448353
0.0188679245283018,0.0392561983471074,0.00204394481349,0.0,0.0883835675211841
0.0,0.012396694214876,0.0005109862033725,0.0,0.0184489971039365
0.0849056603773584,0.009297520661157,0.001021972406745,0.0,0.0442990453716614
0.7547169811320754,0.0743801652892562,0.0137966274910577,0.0,0.217633808859809
0.1226415094339622,0.2159090909090909,0.0178845171180378,0.0,0.2606457148986378
0.019666879167670164,0.010505556181349181,0.00017310003428317784,0.0,0.022438305701555618
0.0471698113207547,0.1642561983471074,0.00408788962698,0.0,0.1785905824305481
0.0,0.0082644628099173,0.0,0.0,0.0045049876649147
0.0471698113207547,0.0134297520661157,0.001021972406745,0.0,0.0056848653866781
0.014234299725258304,0.0880472417797645,0.002805909161534245,0.0,0.023247727750047114
0.0094339622641509,0.1590909090909091,0.0097087378640776,0.0,0.0275662340448353
0.0,0.0,0.0,0.0,0.0004290464442775
1.0,0.3016528925619834,0.0056208482370975,0.0,0.2713718760055776
0.0,0.0,0.0,0.0,0.0005363080553469
0.0,0.0,0.0,0.0,0.001120118789245346
0.024801663900162703,0.0062312096976631995,0.0003213982490634855,0.0,0.02247037840605748
0.0,0.0010330578512396,0.0,0.0,0.0042904644427759
0.0,0.0,0.0,0.0,0.0005363080553469
0.0849056603773584,0.009297520661157,0.001021972406745,0.0,0.0442990453716614
0.11365168746102784,0.04761793155138204,0.0018182017871467143,0.0,0.14083043628088301
0.0,0.0402892561983471,0.0,0.0,0.0011798777217633
0.0283018867924528,0.010666356468340174,0.0017586498145721573,0.0,0.011119922472560197
0.0,0.0,0.0,0.0,0.0011295783313034476
0.0,0.0010330578512396,0.0,0.0,0.00362027917860978
0.0283018867924528,0.0,0.0,0.0,0.0042904644427759
0.0377358490566037,0.0082644628099173,0.0,0.0,0.0076155743859272
0.0,0.0028669783885007455,0.0003545267092576297,0.0,0.0227415546508874
0.0188679245283018,0.0206611570247933,0.0015329586101175,0.0,0.0305695591547785
0.0,0.006198347107438,0.0045988758303525,0.0,0.0066502198863026
0.0,0.0,0.0,0.0,0.0010726161106939
0.0,0.0,0.0,0.0,0.0056848653866781
0.0,0.006012731494106735,0.0014411466971360684,0.0,0.00284467062427549
0.1132075471698113,0.0475206611570247,0.0015329586101175,0.0,0.1410490185562587
0.0094339622641509,0.0826446280991735,0.0127746550843127,0.0,0.048482248203368
0.0,0.0010330578512396,0.0005109862033725,0.0,0.0181272122707283
0.03794769623223527,0.04273838808646161,0.0023884271505053138,0.0,0.08888974187866269
0.0,0.0,0.0,0.0,0.0026815402767349
0.0,0.3471074380165289,0.001021972406745,0.0,0.1039365011262469
0.0,0.0020661157024793,0.0005109862033725,0.0,0.0025742786656655
0.0471698113207547,0.1714876033057851,0.0889115993868165,0.0,0.0282098037112517
0.0,0.0007632845972709321,0.0,0.0,0.0013151496846338041
0.0,0.0351239669421487,0.0076647930505876,0.0,0.1061889949587042
0.0188679245283018,0.146694214876033,0.0035769034236075,0.0,0.0729378955271908
0.0,0.001830536110492323,0.0013581698683877653,0.0,0.006350086489579246
0.0,0.0041322314049586,0.001021972406745,0.0,0.0179126890485895
0.033097313699576,0.0031507143728619403,0.0005194841616300992,0.0,0.010887712700929118
0.0,0.0041322314049586,0.0,0.0,0.0144803174943687
0.0,0.0082644628099173,0.001021972406745,0.0,0.0246701705459616
0.0,0.3471074380165289,0.001021972406745,0.0,0.1039365011262469
0.0471698113207547,0.0134297520661157,0.001021972406745,0.0,0.0056848653866781
0.0,0.0010330578512396,0.0,0.0,0.0026815402767349
0.0,0.0020661157024793,0.00204394481349,0.0,0.0063284350530944
0.0,0.0082644628099173,0.0,0.0,0.0027888018878043
0.0,0.0010330578512396,0.0,0.0,0.0031105867210125
0.7547169811320754,0.0743801652892562,0.0137966274910577,0.0,0.217633808859809
0.3490566037735849,0.0795454545454545,0.0035769034236075,0.0,0.0424755979834817
0.0,0.0031779411535539305,0.0004720250196012882,0.0,0.013142693874787425
0.0,0.0,0.0,0.0,0.0003217848332081
0.0,0.0002305283656488798,0.0,0.0,0.00028722701870400116
0.0094339622641509,0.021694214876033,0.0,0.0,0.0184489971039365
0.0,0.006198347107438,0.0,0.0,0.0061139118309557
0.09084560535835198,0.04813293735506845,0.0018357490158930657,0.0,0.04306364057463079
0.0,0.0103305785123966,0.0,0.0,0.0096535449962458
0.10014253191154164,0.03481552001387092,0.002082545688869205,0.0,0.0644001906163429
0.0,0.0227272727272727,0.0,0.0,0.0040759412206371
0.7547169811320754,0.0743801652892562,0.0137966274910577,0.0,0.217633808859809
0.0,0.0010330578512396,0.0,0.0,0.0024670170545961
0.0094339622641509,0.3026859504132231,0.0005109862033725,0.0,0.034216453931138
0.1132075471698113,0.0712809917355371,0.0970873786407767,0.0,0.086452858521935
0.0,0.0,0.0,0.0,0.0003217848332081
0.0283018867924528,0.009297520661157,0.0005109862033725,0.0,0.0286388501555293
0.0660377358490566,0.0692148760330578,0.0122636688809402,0.0,0.0385069183739139
0.0,0.015495867768595,0.0025549310168625,0.0,0.009439021774107
0.0471698113207547,0.131198347107438,0.0061318344404701,0.0,0.0653223211412635
0.0094339622641509,0.0010330578512396,0.0005109862033725,0.0,0.0139440094390217
0.0283018867924528,0.0392561983471074,0.0107307102708226,0.0,0.0260645714898637
0.0,0.0,0.0,0.0,0.0002145232221387
0.0,0.0165289256198347,0.0025549310168625,0.0,0.6305910114769924
0.0094339622641509,0.0557851239669421,0.00408788962698,0.0,0.0537380671457685
0.0,0.019645345866893208,0.002456595735863349,0.0,0.02662463070536332
0.08029148193676885,0.1470600077449474,0.01259097176050173,0.0,0.3883936002178971
0.0,0.0010330578512396,0.0,0.0,0.0012871393328327
0.0,0.0,0.0,0.0,0.0010726161106939
0.0188679245283018,0.01620844697738978,0.0008722192142227842,0.0,0.027472005118155063
0.0,0.0,0.0,0.0,0.0003217848332081
0.0,0.006198347107438,0.0,0.0,0.0061139118309557
0.0,0.00573570588080479,9.91417534886993e-05,0.0,0.015250322345635833
0.0,0.0,0.0,0.0,0.0007508312774857
0.1792452830188679,0.0619834710743801,0.0439448134900357,0.0,0.108548750402231
0.0377358490566037,0.0743801652892562,0.005109862033725,0.0,0.0303550359326397
0.0,0.0227272727272727,0.0,0.0,0.0040759412206371
0.0,0.0,0.0,0.0,0.007293789552719
0.0943396226415094,0.3088842975206611,0.0137966274910577,0.0,0.3004397726053845
0.0,0.0557851239669421,0.003065917220235,0.0,0.0425828595945511
0.0377358490566037,0.5402892561983471,0.00204394481349,0.0,0.06060281025421
0.0,0.003081531659286618,0.0,0.0,0.006518432553069022
0.0,0.0020661157024793,0.0,0.0,0.0224176767135042
0.015755053286671882,0.03857445381898183,0.0029712845855238536,0.0,0.0913211456809889
0.0,0.0,0.0,0.0,0.0005363080553469
0.0188679245283018,0.019168385181519514,0.0013114456089490282,0.0,0.029531103607558024
0.8584905660377358,1.0,0.0137966274910577,0.0,0.3672637563016196
0.0,0.0014401453800123361,0.0002013595952232959,0.0,0.0036141830263185307
0.3018867924528302,0.0650826446280991,0.0091977516607051,0.0,0.0604955486431406
0.0,0.0,0.0005109862033725,0.0,0.0022524938324573
0.0,0.0020661157024793,0.0,0.0,0.0224176767135042
0.0,0.0,0.0,0.0,0.0008580928885551
0.0,0.006198347107438,0.0045988758303525,0.0,0.0066502198863026
0.0943396226415094,0.1022727272727272,0.0439448134900357,0.0,0.0366834709857342
0.1226415094339622,0.1022727272727272,0.0061318344404701,0.0,0.0662876756408881
0.0,0.0041322314049586,0.001021972406745,0.0,0.0085809288855518
0.0283018867924528,0.0,0.0,0.0,0.0042904644427759
0.0471698113207547,0.06728325449894741,0.007523320315467729,0.0,0.03652943745212171
0.2169811320754716,0.1735537190082644,0.0076647930505876,0.0,0.0897779684650863
0.0188679245283018,0.146694214876033,0.0035769034236075,0.0,0.0729378955271908
0.0566037735849056,0.0,0.0,0.0,0.0020379706103185
0.0471698113207547,0.0547520661157024,0.0081757792539601,0.0,0.0419392899281347
0.2641509433962264,0.137396694214876,0.0183955033214103,0.0,0.1173442025099217
0.0,0.0,0.0,0.0,0.0019307089992491
0.0,0.015495867768595,0.003065917220235,0.0,0.0840931030784082
0.038355046284693294,0.08274569298876899,0.005721463831646611,0.0,0.030726234842380972
0.0,0.0041322314049586,0.0005109862033725,0.0,0.02316850799099
0.0,0.0,0.0,0.0,0.0011798777217633
0.0,0.006198347107438,0.0,0.0,0.0139440094390217
0.0,0.013860653026940999,0.0017523429126904766,0.0,0.016603261809400582
0.0471698113207547,0.1642561983471074,0.00408788962698,0.0,0.1785905824305481
0.0188679245283018,0.012396694214876,0.0005109862033725,0.0,0.006757481497372
0.0471698113207547,0.020352511507392135,0.002058874790051821,0.0,0.04654619192639453
0.0,0.006198347107438,0.0,0.0,0.0139440094390217
0.0283018867924528,0.0,0.0,0.0,0.0031105867210125
0.0,0.0,0.0,0.0,0.0010726161106939
0.0,0.0,0.0,0.0,0.0009653544996245
0.0,0.006198347107438,0.0015329586101175,0.0,0.0028960634988737
0.0188679245283018,0.0206611570247933,0.0015329586101175,0.0,0.0305695591547785
0.0094339622641509,0.03099173553719,0.0015329586101175,0.0,0.0371125174300118
0.0188679245283018,0.0392561983471074,0.00204394481349,0.0,0.0883835675211841
0.0,0.014870445259688435,0.003482997938612413,0.0,0.017296416134635374
0.0,0.0351239669421487,0.0076647930505876,0.0,0.1061889949587042
0.0094339622641509,0.0557851239669421,0.00408788962698,0.0,0.0537380671457685
0.0471698113207547,0.0547520661157024,0.0081757792539601,0.0,0.0419392899281347
0.0,0.003099173553719,0.001021972406745,0.0,0.0069720047195108
0.0,0.0040509797815172915,0.001021972406745,0.0,0.00845438447148252
0.0094339622641509,0.006198347107438,0.00204394481349,0.0,0.084307626300547
0.0,0.0,0.0,0.0,0.0013944009439021
0.1509433962264151,0.1580578512396694,0.0459887583035258,0.0,0.0808752547463262
0.0471698113207547,0.0547520661157024,0.0081757792539601,0.0,0.0419392899281347
0.1226415094339622,0.1022727272727272,0.0061318344404701,0.0,0.0662876756408881
0.0,0.0464876033057851,0.0434338272866632,0.0,0.0151238871607851
0.0,0.0,0.0,0.0,0.0011798777217633
0.0,0.003677416706841445,0.00033745066002356124,0.0,0.014031698384223329
0.1320754716981132,0.0516528925619834,0.0434338272866632,0.0,0.0543816368121849
0.1037735849056603,0.021694214876033,0.003065917220235,0.0,0.0731524187493296
0.2169811320754716,0.1735537190082644,0.0076647930505876,0.0,0.0897779684650863
0.0283018867924528,0.012396694214876,0.00204394481349,0.0,0.0122278236619114
0.09479848121804421,0.02808248599252833,0.0035520495610052035,0.0,0.05289658299998604
0.0,0.0227272727272727,0.0,0.0,0.0040759412206371
0.0,0.0020661157024793,0.001021972406745,0.0,0.011584253995495
0.06396502830784477,0.06978230113473254,0.011702332653631936,0.0,0.03795311439610004
0.7547169811320754,0.0743801652892562,0.0137966274910577,0.0,0.217633808859809
0.1698113207547169,0.9741735537190084,0.0342360756259581,0.0,1.0
0.0094339622641509,0.0010330578512396,0.0,0.0,0.0027888018878043
0.0,0.0258264462809917,0.001021972406745,0.0,0.0041832028317065
0.0,0.0,0.0,0.0,0.0019307089992491
0.0,0.0320247933884297,0.0061318344404701,0.0,0.0124423468840502
0.0188679245283018,0.0392561983471074,0.00204394481349,0.0,0.0883835675211841
0.0188679245283018,0.015495867768595,0.0,0.0,0.0079373592191354
0.1037735849056603,0.021694214876033,0.003065917220235,0.0,0.0731524187493296
0.0,0.003099173553719,0.0,0.0,0.0070792663305802
1.0,0.3016528925619834,0.0056208482370975,0.0,0.2713718760055776
0.0,0.0020661157024793,0.00204394481349,0.0,0.0063284350530944
0.0094339622641509,0.0144628099173553,0.0035769034236075,0.0,0.0170545961600343
0.0188679245283018,0.0857438016528925,0.0,0.0,0.0547034216453931
0.0,0.0007697869722846651,0.0,0.0,0.0009591167510520991
0.0471698113207547,0.0196280991735537,0.00204394481349,0.0,0.045264399871286
0.2075471698113207,0.0495867768595041,0.0025549310168625,0.0,0.0492330794808538
0.17801637510109974,0.1887733654309629,0.015432184210166648,0.0,0.14557091916511072
0.0943396226415094,0.1022727272727272,0.0439448134900357,0.0,0.0366834709857342
0.0283018867924528,0.1095041322314049,0.0153295861011752,0.0,0.131180950337874
0.0,0.0041322314049586,0.0005109862033725,0.0,0.0026815402767349
0.0943396226415094,0.0557851239669421,0.0005109862033725,0.0,0.0504129572026171
0.0094339622641509,0.0723140495867768,0.0005109862033725,0.0,0.0300332510994315
0.0,0.006198347107438,0.0013305886583856064,0.0,0.003320860233336136
0.1320754716981132,0.1022727272727272,0.0117526826775677,0.0,0.1247452536737101
0.07785006420039504,0.085793768380775,0.005717465561538739,0.0,0.38745569150864767
0.0,0.0041322314049586,0.0,0.0,0.0035396331652901
0.0,0.0041322314049586,0.0,0.0,0.0144803174943687
0.0283018867924528,0.009297520661157,0.0005109862033725,0.0,0.0286388501555293
0.0,0.0017092862306923842,0.0017094588291720315,0.0,0.01129381757059084
0.0,0.0,0.0,0.0,0.0012640822590211658
0.0,0.0,0.0005109862033725,0.0,0.0071865279416496
0.0094339622641509,0.027892561983471,0.0107307102708226,0.0,0.0134077013836747
0.0188679245283018,0.0010330578512396,0.0,0.0,0.0120133004397726
0.20657146308491936,0.19749165617042289,0.014712729388084671,0.0,0.11498761197776355
0.0,0.002797094306876336,0.0008725535457620234,0.0,0.006752452110199878
0.0566037735849056,0.0774793388429752,0.031170158405723,0.0,0.1079051807358146
0.0,0.0010330578512396,0.0,0.0,0.0025742786656655
0.0,0.0020661157024793,0.0,0.0,0.0045049876649147
0.12808326966283876,0.09839940826684296,0.009767089698118514,0.0,0.0703505608745182
0.0,0.0018478560766732684,0.0013710204513692331,0.0,0.006356380605788732
0.0471698113207547,0.0547520661157024,0.0081757792539601,0.0,0.0419392899281347
0.0094339622641509,0.0557851239669421,0.00408788962698,0.0,0.0537380671457685
0.0471698113207547,0.0444214876033057,0.0025549310168625,0.0,0.0891343987986699
0.0,0.003099173553719,0.0,0.0,0.0020379706103185
0.0,0.0041322314049586,0.0076647930505876,1.0,0.0156601952161321
0.0849056603773584,0.009297520661157,0.001021972406745,0.0,0.0442990453716614
0.0,0.0,0.0,0.0,0.0217741070470878
0.0,0.012396694214876,0.0,0.0,0.0070792663305802
0.0,0.1270661157024793,0.0132856412876852,0.0,0.0396867960956773
0.0,0.015495867768595,0.003065917220235,0.0,0.0840931030784082
0.0,0.0,0.0,0.0,0.0
0.1792452830188679,0.1446280991735537,0.0015329586101175,0.0,0.0949265257964174
0.0,0.0,0.0,0.0,0.0010726161106939
0.0,0.026167702513024936,0.0004963454315333165,0.0,0.006129940168132212
0.0,0.00235753986857682,0.00028829697780519793,0.0,0.006740994934929349
0.0,0.00039552671114350497,0.0,0.0,0.005602730911426154
0.09367068235423595,0.052488796311679395,0.000547219044686237,0.0,0.049979433957341314
0.0,0.003099173553719,0.001021972406745,0.0,0.0084736672744824
0.0,0.0,0.0,0.0,0.0011798777217633
0.0,0.0038622052709519888,0.0,0.0,0.0017210705986134287
0.0,0.0,0.0,0.0,0.0021459301257624104
0.2169811320754716,0.1735537190082644,0.0076647930505876,0.0,0.0897779684650863
0.0,0.0082644628099173,0.0,0.0,0.0045049876649147
0.0377358490566037,0.006198347107438,0.001021972406745,0.0,0.0172691193821731
0.0,0.0,0.0,0.0,0.0024670170545961
0.0,0.003099173553719,0.0,0.0,0.0020379706103185
0.0094339622641509,0.0,0.0,0.0,0.0066502198863026
0.0188679245283018,0.0878099173553719,0.0,0.0,0.007830097608066
0.0283018867924528,0.0526859504132231,0.0137966274910577,0.0,0.1068325646251206
0.0,0.0,0.0,0.0,0.0005363080553469
0.0471698113207547,0.1270661157024793,0.0035769034236075,0.0,0.0414029818727877
0.0,0.002358732649416576,0.00036624772374282695,0.0,0.0024223676903167494
0.0,0.0020661157024793,0.0015329586101175,0.0,0.0064356966641638
0.09853771892829982,0.01825412111404823,0.0024987207014816005,0.0,0.06514558176131838
0.0377358490566037,0.0165289256198347,0.0,0.0,0.0190925667703528
0.0,0.0940082644628099,0.0015329586101175,0.0,0.0052558189424005
0.0,0.0,0.0,0.0,0.0008580928885551
