num_pull,num_stargazers,num_watchers,num_forks,num_subscribers
0.00496986846934327,0.0004782334244043873,0.0004782334244043873,0.0010615443772796589,0.0037880838932572206
0.0187288753396514,0.0258787777914986,0.0258787777914986,0.0138225278940497,0.0222808174027686
0.0055802240042415,0.0001073808207116,0.0001073808207116,0.0009421391943363,0.003955174686882
0.0011531579296176,0.0009073679350131,0.0009073679350131,0.0012113218212896,0.0036914963744232
0.0274504606004374,0.0140615184721856,0.0140615184721856,0.0088022719013714,0.0180619644034278
0.41183635979860905,0.8700620929678582,0.8700620929678582,0.8400488532226291,0.8525684373360181
0.0057790443369341,0.0066844560892978,0.0066844560892978,0.0043607585566427,0.0083058668424522
0.0039498972761614,0.0255566353293638,0.0255566353293638,0.0054509481958034,0.009887936717205
0.0024388627476969,0.0023462709325487,0.0023462709325487,0.0015881774990242,0.0025049439683586
0.5974135115710919,0.09621168638193311,0.09621168638193311,0.07434877964209409,0.08151422524805743
0.0068129100669361,0.0077045738860582,0.0077045738860582,0.0012113218212896,0.001977587343441
0.05928998983133216,0.3851263049432393,0.3851263049432393,0.21622166335816664,0.25215732366894555
0.0030088143680827,0.0024106994249757,0.0024106994249757,0.0019515740454111,0.0036914963744232
0.0002385843992312,0.0012832008075037,0.0012832008075037,0.0006998748300784,0.0245220830586684
0.0066671084896282,0.0411751757018678,0.0411751757018678,0.0191523439077241,0.0300593276203032
0.02746157569435947,0.027406516756631992,0.027406516756631992,0.01465998354535127,0.021931475165913365
0.0039631519650076,0.0002845591748857,0.0002845591748857,0.0008479252749027,0.0047462096242584
0.1453609953727707,0.5204157207161053,0.5204157207161053,0.2541588037058971,0.16035070498653825
0.0014315063953873,0.0012241413561123,0.0012241413561123,0.0007267930927737,0.002636783124588
0.0071045132215521,0.009691119069223,0.009691119069223,0.001991951439454,0.002636783124588
0.0052223474053946,0.0092347505811986,0.0092347505811986,0.0019784923081064,0.0044825313117996
0.007396116376168,0.0020831879218052,0.0020831879218052,0.0037012611206072,0.0035596572181938
0.0023195705480813,0.0067488845817248,0.0067488845817248,0.0021400018842783,0.0027686222808174
0.0360527536616077,0.1269026539169838,0.1269026539169838,0.0282507166987442,0.0539222148978246
0.003231178447200979,0.0017524118712052995,0.0017524118712052995,0.001425396729234849,0.003064739303733047
0.004723596363928716,0.007782477887210285,0.007782477887210285,0.001885688459491129,0.004222799391721778
0.039582417091485946,0.006059314327462465,0.006059314327462465,0.003994514310733226,0.005694980655504164
0.0581218105904963,0.0092401196222342,0.0092401196222342,0.004347299425295,0.0558998022412656
0.0884644668773153,0.0452406331129805,0.0452406331129805,0.04639969237133188,0.02191985475770928
0.0018872763442416536,0.00020827966196222192,0.00020827966196222192,0.00016044630150989606,0.0011647424335958837
0.037898581578901774,0.007169967463069652,0.007169967463069652,0.004661799342045844,0.0074114364005993475
0.006282722513089,0.0269096336703301,0.0269096336703301,0.0128938478310609,0.0104152933421226
0.1658956855987805,0.3521392944006271,0.3521392944006271,0.2083877306558635,0.2701384311140408
0.5352773543641063,0.0760632043510708,0.0760632043510708,0.0737022032598016,0.0701384311140408
0.0046789051627013,0.0214922712654292,0.0214922712654292,0.0089099449521527,0.0073829927488464
0.0197892504473457,0.0728256726066157,0.0728256726066157,0.0388565122007025,0.0610415293342122
0.0491483862416329,0.0381685127219427,0.0381685127219427,0.0106327137646536,0.0102834541858932
0.028928859519667328,0.018885085884186133,0.018885085884186133,0.00715455021331596,0.009603335891925587
0.0189939691165749,0.0113662598723242,0.0113662598723242,0.0122074321323301,0.0294001318391562
0.03061202509706534,0.011520405560084233,0.011520405560084233,0.007401401070428053,0.014745752851923144
0.1262906753263967,0.0528957922825404,0.0528957922825404,0.0390853174336128,0.0330916282135794
0.0209556630658095,0.0970507857591555,0.0970507857591555,0.0208481944575297,0.0532630191166776
0.0088143680827092,0.0070763960848952,0.0070763960848952,0.0027052854008802,0.0017139090309822
0.01241964344887,0.05543534869237,0.05543534869237,0.0217634153891707,0.0330916282135794
0.01241964344887,0.0051811245993353,0.0051811245993353,0.0047779916284203,0.0063282794990112
0.0010868844853867,0.002034866552485,0.002034866552485,0.0029744680278334,0.005273566249176
0.6081673472496876,0.16668814941320104,0.16668814941320104,0.2773888039959256,0.20016037841455186
0.05843615171670173,0.11794374487809528,0.11794374487809528,0.056904180391792306,0.05534383719454166
0.2248790509642786,0.3355274814365406,0.3355274814365406,0.1851034334244068,0.1996044825313118
0.040230390186029946,0.005662701599353956,0.005662701599353956,0.0037230482498148104,0.005043396008526409
0.007541917953476,0.0008268323194794,0.0008268323194794,0.0006729565673831,0.0023731048121292
0.0019749486380807,0.0012509865612902,0.0012509865612902,0.001991951439454,0.0017139090309822
0.00778011537884454,0.0007102092725712304,0.0007102092725712304,0.0006693447902415606,0.002216084046714549
0.6614743689008622,0.14729791202519882,0.14729791202519882,0.16684319436224793,0.14604052474188148
0.03454589613668842,0.009485023178021773,0.009485023178021773,0.005809540097691143,0.006785008232539522
0.0078467757969381,0.0637197790102709,0.0637197790102709,0.0055720803779324,0.0089650626235992
0.0325535158062164,0.0294921424084444,0.0294921424084444,0.0050337151240258,0.005273566249176
0.0054609318046258,0.0746672536818198,0.0746672536818198,0.0096501971762742,0.0201713909030982
0.00272775528102188,0.006453879448340471,0.006453879448340471,0.0026487722008430607,0.004679176958289032
0.0188349128504208,0.0648258014636005,0.0648258014636005,0.0230016554731557,0.0379696769940672
0.0630658095301212,0.1522337895228533,0.1522337895228533,0.092046999286666,0.0826631509558338
0.0586917622108821,0.0013207840947528,0.0013207840947528,0.0042127081118184,0.0029004614370468
0.0156802969050301,0.0002362378055655,0.0002362378055655,0.0001615095761719,0.0009228740936058
0.0052621114719331,0.0009449512222621,0.0009449512222621,0.0015747183676765,0.0027686222808174
0.0603088342501159,0.1800185768819831,0.1800185768819831,0.0341861936230635,0.0229400131839156
0.0007149356734742174,5.579387312617115e-05,5.579387312617115e-05,0.00013431460219406484,0.000977236074218439
0.0934588110544104,0.0978561419144926,0.0978561419144926,0.0518445739511971,0.0442979564930784
0.0019616939492345,0.0005261660214869,0.0005261660214869,0.0004306922031252,0.0002636783124588
0.0005169328650009,0.0045261015929944,0.0045261015929944,0.0012651583466803,0.002636783124588
0.0534296507389489,0.112331076546418,0.112331076546418,0.0253300851963014,0.0154251812788398
0.0050007383083978795,0.00045947688082542573,0.00045947688082542573,0.001055505243415882,0.0037965348134369873
0.0114785605407913,0.2396900989514263,0.2396900989514263,0.0716025787695662,0.1179960448253131
0.1241831797998541,0.1000574487390807,0.1000574487390807,0.0568109934184847,0.0399472643375082
0.011385777718868,0.0110387483691537,0.0110387483691537,0.0053163568823268,0.0068556361239288
0.08468129931386574,0.04306691007299326,0.04306691007299326,0.04411051903939602,0.02241657391488157
0.0710451322155212,0.0487294164389298,0.0487294164389298,0.0090445362656294,0.007910349373764
0.0454900921200874,0.095815906320972,0.095815906320972,0.0493950120459225,0.0576137112722478
0.2185400070361595,0.5238256721163725,0.5238256721163725,0.23444437454272682,0.1247724620742291
0.5452557438922284,0.12425429503425237,0.12425429503425237,0.07310975567527833,0.08587468049483338
0.0117171449400225,0.0931367548442172,0.0931367548442172,0.0433922394648649,0.0762030323005932
0.0512558817681754,0.4135128024783493,0.4135128024783493,0.0885207068735783,0.0897824653922214
0.032462638391314295,0.03825840976038867,0.03825840976038867,0.013635672568292961,0.01630167920097502
0.0306580953012128,0.0956226208436911,0.0956226208436911,0.0322077013149571,0.0623599208965062
0.2226797948616919,0.3566902784819188,0.3566902784819188,0.18753962737772786,0.18602908126919473
0.25135403946294316,0.39746033575366735,0.39746033575366735,0.26105671806944075,0.27420618176582334
0.0022400424150043,0.0044616731005675,0.0044616731005675,0.0033647828369157,0.0050098879367172
0.0045596129630856,0.0247673862971334,0.0247673862971334,0.007981264889164,0.0176664469347396
0.02515513107035479,0.06344565064322329,0.06344565064322329,0.021432167390250195,0.021475439109158855
0.3836569686526608,0.1981390903770677,0.1981390903770677,0.1917926217041952,0.0999340804218853
0.020478494267347,0.0548179089732782,0.0548179089732782,0.0125169921533264,0.0137112722478576
0.054330969580489,0.0599560812443289,0.0599560812443289,0.0099866754599658,0.01977587343441
0.0043873020080853,0.0032321627034195,0.0032321627034195,0.0005922017792971,0.0023731048121292
0.6685002319570548,0.1192625085233526,0.1192625085233526,0.0750884937886108,0.0945286750164799
0.0026907018357744,0.0018630572393464,0.0018630572393464,0.0015074227109382,0.0031641397495056
0.1332361322817946,0.0634674340815986,0.0634674340815986,0.0286679497705218,0.0321687541199736
0.0083769633507853,0.0044079826902117,0.0044079826902117,0.004508809001467,0.0025049439683586
0.0813440254490025,0.1952720224640677,0.1952720224640677,0.0698663508257177,0.0321687541199736
0.0374577506793028,0.0100186305723934,0.0100186305723934,0.0063257917334015,0.0064601186552406
0.015056362241520205,0.0634645406386708,0.0634645406386708,0.017239760714695424,0.0199285743297357
0.03397740674491161,0.3084204324895885,0.3084204324895885,0.15660256802483213,0.2098921780527614
0.02451735460459423,0.0026198095357473257,0.0026198095357473257,0.001812057960955299,0.003147275637163798
0.029878784583345013,0.01460544365852557,0.01460544365852557,0.008061310263895831,0.007019659870821742
0.0021853106014572366,0.0028847132585148334,0.0028847132585148334,0.002412761109416013,0.00520336487349834
0.0016170720392338,0.0026200920253633,0.0026200920253633,0.0024764801679699,0.0035596572181938
0.0930611703890251,0.0281337750264425,0.0281337750264425,0.0079678057578163,0.011206328279499
0.03331785969322072,0.03967548375596832,0.03967548375596832,0.013267525099504915,0.015211096047275403
3.9764066538538006e-05,5.905945139138698e-05,5.905945139138698e-05,5.383652539065129e-05,0.0
0.0030681745646978977,0.0010614471694960917,0.0010614471694960917,0.0016516210763122497,0.0027686222808174
0.001178503300585726,0.0003652351225245194,0.0003652351225245194,0.0004090194441460416,0.0010781281233525207
0.1711445423818675,0.0300666297992515,0.0300666297992515,0.0136744774492254,0.016479894528675
0.0100072900788653,0.0292397974797721,0.0292397974797721,0.006783402199222,0.0096242584047462
0.0321028563854463,0.0417657702157817,0.0417657702157817,0.0270932314028452,0.0352010547132498
0.1471552466527156,0.3704382359164444,0.3704382359164444,0.14186740119972674,0.15044177568324812
0.0046391410961627,0.008756905929032,0.008756905929032,0.0068910752500033,0.0087013843111404
0.3107563993885337,0.13375225054600445,0.13375225054600445,0.06934477764009941,0.06940858067544645
0.0015375439061568,5.905945139138698e-05,5.905945139138698e-05,6.72956567383141e-05,0.0225444957152274
0.03931484805676567,0.007436231553052461,0.007436231553052461,0.003528118784943258,0.006316352660733963
0.146861952415667,0.0237418994593375,0.0237418994593375,0.0238361216167108,0.0185893210283454
0.013161906024256,0.0251324810875529,0.0251324810875529,0.0182909595014737,0.0203032300593276
0.018590930310418106,0.045332240232532864,0.045332240232532864,0.02346327403009414,0.02954908104366467
0.14258960304258178,0.46725301491037735,0.46725301491037735,0.1565171387743133,0.09032284805975092
0.000596460998078,0.0058093024004982,0.0058093024004982,0.0016150957617195,0.0035596572181938
0.0007952813307707,1.073808207116127e-05,1.073808207116127e-05,0.0001211321821289,0.0212261041529334
0.1510371794022135,0.070017664145007,0.070017664145007,0.0696106273301121,0.0458800263678312
0.0386809436320759,0.005326704155847348,0.005326704155847348,0.003920823990025914,0.006341925779357681
0.07548041911531062,0.05353254804116428,0.05353254804116428,0.04018498253985148,0.01851191916231172
0.0240174961892769,0.0003167734210992,0.0003167734210992,0.0007267930927737,0.0009228740936058
0.0111074292530982,0.0079569188147305,0.0079569188147305,0.0024495619052746,0.0023731048121292
0.004861237148918699,0.008676691172063374,0.008676691172063374,0.0022704461162636703,0.00473787404642948
0.06600861635760898,0.23281874481991746,0.23281874481991746,0.0731443104210941,0.06500251657742319
0.0358539333289151,0.0212614025008993,0.0212614025008993,0.0119113312426815,0.0214897824653922
0.0044749434539373065,0.0013150990652868687,0.0013150990652868687,0.001128492085174485,0.0028161564778722086
0.0131221419577175,0.0093152861967324,0.0093152861967324,0.0076313274741248,0.00659195781147
0.0016038173503876,0.000434892323882,0.000434892323882,0.0004576104658205,0.000659195781147
0.0055006958711644,0.0015946051875674,0.0015946051875674,0.001117107901856,0.0047462096242584
0.0012326860626946,0.0171540861086801,0.0171540861086801,0.0023553479858409,0.0048780487804878
0.0921068327921002,0.0454059800379054,0.0454059800379054,0.0487220554785394,0.0225444957152274
0.6543252691520584,0.17582506869330475,0.17582506869330475,0.2602073122757613,0.1984559147070621
0.0191927894492676,0.0443429099128604,0.0443429099128604,0.0188293247553802,0.0193803559657218
0.0001723109550003,1.073808207116127e-05,1.073808207116127e-05,0.0001345913134766,0.0088332234673698
0.0020677314600039,0.0172238836421426,0.0172238836421426,0.0015343409736335,0.0064601186552406
0.0150440718404135,0.0527400900925085,0.0527400900925085,0.0235803981211052,0.029663810151615
0.011690823746463175,0.062290957176225334,0.062290957176225334,0.020765930382508284,0.025306829938775286
0.0226655179269666,0.0039086618739027,0.0039086618739027,0.00806201967725,0.0030323005932762
0.0326993173835244,0.0628553634035424,0.0628553634035424,0.0665150271201496,0.042847725774555
0.2172965800814278,0.40849137691352777,0.40849137691352777,0.193502805236679,0.15279998137660317
0.2072370601100139,0.5052911899405647,0.5052911899405647,0.2046460921412132,0.0907053394858272
0.0268937636688978,0.0051435413120862,0.0051435413120862,0.0034186193623063,0.0009228740936058
0.0037514483723259167,0.0015372915306038795,0.0015372915306038795,0.001282145290671535,0.0029572607896128015
0.18531165700482982,0.48748304046054025,0.48748304046054025,0.2063615641990674,0.11463213863554142
0.1364040029160315,0.1518311114451847,0.1518311114451847,0.0454918639551003,0.03295978905735
0.02379105825837996,0.0349718450314031,0.0349718450314031,0.022334577814562866,0.028787538149658155
0.0182251971634965,0.0031623651699569,0.0031623651699569,0.0063392508647491,0.0054054054054054
0.0007555172642322,0.0004885827342378,0.0004885827342378,0.0003633965463868,0.0022412656558998
0.0136125654450261,0.0169769077545059,0.0169769077545059,0.0078062961816444,0.0096242584047462
0.0023075561889624938,0.006155965307494602,0.006155965307494602,0.0043750669817554395,0.006688861902517523
0.0026376830803896,0.1065002979817774,0.1065002979817774,0.0093810145493209,0.0187211601845748
0.0141029889323348,0.0037422216017997,0.0037422216017997,0.003391701099611,0.0077785102175346
0.0019447896668335937,0.004824349425191422,0.004824349425191422,0.00414879202772263,0.007461109264833036
0.030045723399118457,0.01823581840408533,0.01823581840408533,0.006372786942671015,0.009998425992555885
0.03778292199816903,0.005756784819094269,0.005756784819094269,0.004224018381834309,0.007224093507806482
0.0003313672211544,8.053561553370952e-05,8.053561553370952e-05,0.0002691826269532,0.001977587343441
0.18157583237882335,0.13898446678540555,0.13898446678540555,0.0672707334742495,0.0603377659334744
0.0603751076943468,0.0238653874031559,0.0238653874031559,0.026783671381849,0.0258404746209624
0.0241898071442772,0.0109528437125844,0.0109528437125844,0.0124631556279357,0.0110744891232696
0.0006759891311551,5.369041035580635e-05,5.369041035580635e-05,0.0001211321821289,0.0010547132498352
1.3254688846179335e-05,0.0,0.0,1.3459131347662824e-05,0.0001318391562294
0.1959043011465305,0.1498338281799487,0.1498338281799487,0.1350220056797534,0.0787079762689518
0.0245211743654317,0.0087407988059252,0.0087407988059252,0.0036608837265642,0.0060646011865524
0.021103286893557557,0.03954404411002689,0.03954404411002689,0.023010674749358622,0.030116920180364257
0.004731923918086,0.0142333277853242,0.0142333277853242,0.003391701099611,0.005932762030323
0.0744913513155278,0.0510649492894074,0.0510649492894074,0.0407004131953323,0.0419248516809492
0.030770630815914378,0.10396837640548624,0.10396837640548624,0.03696524528093185,0.044776816969435876
0.0045198488965471,0.004799922685809,0.004799922685809,0.0026110714814465,0.0022412656558998
0.0003843859765392,0.0264103128540211,0.0264103128540211,0.0065815152290071,0.0104152933421226
0.02910152976425883,0.04582996003482633,0.04582996003482633,0.015824266977377856,0.017904631532750775
0.0004771687984624,0.0004456304059531,0.0004456304059531,0.0002018869702149,0.0007910349373764
0.02453610890460091,0.09114226309004253,0.09114226309004253,0.018820800027669452,0.015092121789515186
