num_sonarQube_BUG_HIGH,num_sonarQube_BUG_LOW,num_sonarQube_BUG_BLOCKER,num_sonarQube_CODE_SMELL_HIGH,num_sonarQube_CODE_SMELL_LOW
0.0188679245283018,0.0,0.0,0.0032251562185043,0.0217761787540238
0.0,0.0,0.0,0.0006047167909695,0.003408445370195
0.0,0.0,0.0,0.002087932341488011,0.0009807074745428954
0.1226415094339622,0.0061318344404701,0.0409356725146198,0.1711348518443862,0.3018367733383829
0.0,0.0,0.0019493177387914,0.000806289054626,0.0015148646089755
0.0283018867924528,0.0005109862033725,0.0116959064327485,0.1281999596855472,0.070630562393486
0.0,0.001422224064341398,0.0,0.02558283863527121,0.062122289371396966
0.160377358490566,0.0,0.0019493177387914,0.1013908486192299,0.0727135012308275
0.0283018867924528,0.0153295861011752,0.0097465886939571,0.8849022374521266,0.0967619768983147
0.0,0.0015329586101175,0.0,0.0060471679096956,0.0005680742283658
0.0,0.00204394481349,0.0,0.0284216891755694,0.14883544783185
0.0094339622641509,0.0005109862033725,0.0077972709551656,0.0233823825841564,0.0484756674872183
0.1698113207547169,0.0342360756259581,0.0175438596491228,0.5597661761741585,0.9589092974815376
0.0,0.00018664960408364687,0.0,0.004806364120755291,0.015624902704429634
0.0566037735849056,0.0,0.0019493177387914,0.0737754484982866,0.0304866502556334
0.0,0.0,0.0,0.0011212516731597684,0.00035800651157663437
0.0094339622641509,0.0107307102708226,0.0,0.005442451118726,0.0130657072524143
0.7547169811320754,0.0137966274910577,0.0916179337231968,0.565410199556541,0.4474531338761598
0.7547169811320754,0.0137966274910577,0.0916179337231968,0.565410199556541,0.4474531338761598
0.015614989630068892,0.010413573800489863,0.04449800179275955,0.18653066856345715,0.9319556332220515
0.0,0.0,0.0,0.0012094335819391,0.0187464495360727
0.0,0.0,0.0,0.0012094335819391,0.0187464495360727
0.0,0.0,0.0019493177387914,0.000403144527313,0.0018935807612194
0.0471698113207547,0.0889115993868165,0.0,0.0723644426526909,0.0397651959856087
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0283018867924528,0.00204394481349,0.0,0.0084660350735738,0.0350312440825601
0.0,0.0,0.0,0.0020157226365652,0.0005680742283658
0.008893186842403221,0.0,0.0,0.005586250559660011,0.009022872565249843
0.0,0.0045988758303525,0.0,0.0068534569643217,0.0022722969134633
0.0283018867924528,0.0,0.0,0.0058455956460391,0.0020829388373414
0.0,0.004269389238221109,0.0037585221498869243,0.04235915264547788,0.02217854090431363
0.0,0.0,0.0,0.0006047167909695,0.003408445370195
0.0188679245283018,0.0015329586101175,0.0019493177387914,0.0582543841967345,0.0704412043173641
0.0377358490566037,0.0,0.0389863547758284,0.0153194920378955,0.1230827494792652
0.4982973579305288,0.010353739511915205,0.476829793934871,0.3007397444829345,0.12295634743129326
0.0,0.0,0.0,0.0020157226365652,0.0164741526226093
0.0471698113207547,0.001021972406745,0.0,0.0112880467647651,0.0117402007195606
0.0,0.0,0.0,0.029832695021165,0.0223442529823897
0.0283018867924528,0.0,0.0,0.0058455956460391,0.0020829388373414
0.0,0.0,0.0,0.0046361620640999,0.0081423972732437
0.03513650067896299,0.007503334581762102,0.012353238488670717,0.08924759932014328,0.06060741777266679
0.0,0.0,0.0,0.000806289054626,0.0001893580761219
0.0377358490566037,0.001021972406745,0.0038986354775828,0.0542229389236041,0.042416209051316
0.0,0.0,0.0019493177387914,0.0020157226365652,0.0009467903806097
0.03624346125162744,0.0064840484540455165,0.007092478496164019,0.08669317790593997,0.053586256753547584
0.0,0.0009357179347988494,0.01127381417335209,0.019386844043599062,0.10270241743743386
0.2075471698113207,0.0025549310168625,0.0077972709551656,0.1971376738560774,0.0689263397083885
0.0,0.00204394481349,0.0,0.0268091110663172,0.0556712743798523
0.0,0.0,0.0,2.7113196287026613e-05,1.2735141713683017e-05
0.31554503043689885,0.003334884907260121,0.0033342014712236323,0.08699045044629602,0.08121013348780479
0.0,0.0,0.0030604478446940786,0.009743326734509342,0.01921411047424451
0.0013090921279528143,0.0,0.005036469207233865,0.008595246116796774,0.011098724170492246
0.0,0.0035769034236075,0.0019493177387914,0.0489820600685345,0.0073849649687559
0.0,0.0,0.002942675204268236,0.025994684392632732,0.009480013103313211
0.16824603221601558,0.004822023969520327,0.04343837775929299,0.21947179107102766,0.10687580571399234
0.0188679245283018,0.00204394481349,0.0077972709551656,0.1072364442652691,0.1999621283847756
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0377358490566037,0.0,0.0389863547758284,0.0153194920378955,0.1230827494792652
0.0,0.0,0.0019493177387914,0.0231808103204999,0.0219655368301458
0.0188679245283018,1.0,0.0,0.4366055230800242,0.2938837341412611
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.0,0.0,0.0,0.0007565118572136947,0.0002723468719767259
0.0,0.0,0.005265442765483122,0.009211301150920463,0.013002463165670552
0.24185864609139832,0.006894805026443283,0.055742333540323034,0.2079089522787392,0.13097535735628013
0.0,0.0015825207803288352,0.0,0.018160565857694166,0.02156101578803981
0.0,0.001021972406745,0.0,0.0473694819592824,0.0399545540617307
0.0,0.0,0.0,0.0006047167909695,0.003408445370195
0.8111256346951254,0.011916412946760435,0.07323796608299474,0.6268323336868371,0.3910592699911156
0.7547169811320754,0.0137966274910577,0.0916179337231968,0.565410199556541,0.4474531338761598
0.09686521587905661,0.011568406883031129,0.053334556978378155,0.15548734304082867,0.11765077507813684
0.0094339622641509,0.00408788962698,0.0058479532163742,0.1054222938923604,0.1198636621851921
0.0,0.0,0.0,0.0046361620640999,0.0126869911001704
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0,0.0003878310569843651,0.0003414239219605925,0.0430658534682661,0.008900969301009486
0.0,0.004000965495476795,0.003522217487470992,0.04240802355530225,0.02126034895718714
0.0,0.003065917220235,0.0,0.0157226365652086,0.0562393486082181
0.3018867924528302,0.0091977516607051,0.0194931773879142,0.1955250957468252,0.0825601211891687
0.0094339622641509,0.00408788962698,0.0058479532163742,0.1054222938923604,0.1198636621851921
0.0188679245283018,0.00204394481349,0.0077972709551656,0.1072364442652691,0.1999621283847756
0.2169811320754716,0.0076647930505876,0.0682261208576998,0.2439024390243902,0.141639840939216
0.2169811320754716,0.0076647930505876,0.0682261208576998,0.2439024390243902,0.141639840939216
0.0,0.0005109862033725,0.1072124756335282,0.0052408788550695,0.0054913842075364
0.0,0.0005109862033725,0.0,0.000806289054626,0.0225336110585116
0.7547169811320754,0.0137966274910577,0.0916179337231968,0.565410199556541,0.4474531338761598
0.0094339622641509,0.00408788962698,0.0058479532163742,0.1054222938923604,0.1198636621851921
0.0,0.00435923532800612,0.027300159534799452,0.09908011636049815,0.4516264717473796
0.0094339622641509,0.00204394481349,0.0019493177387914,0.0354767184035476,0.0772580950577542
0.01892929978919639,0.9978391642945135,0.0,0.43646739059739803,0.293274343619279
0.0,0.0,0.004188419644297941,0.009471167443212063,0.01603652356594932
0.1698113207547169,0.0342360756259581,0.0175438596491228,0.5597661761741585,0.9589092974815376
0.21758620300920803,0.002627432295620874,0.007382402526714901,0.186898844808347,0.07006819023054926
0.0,0.0,0.0,0.0001452510953762415,5.847842812466582e-05
0.0,0.0,0.0,0.0082644628099173,0.0064381745881461
0.0471698113207547,0.001021972406745,0.0,0.0112880467647651,0.0117402007195606
0.0,0.0,0.0,0.0036557299445955944,0.00503394382902741
0.0,0.0014249541098236736,0.0,0.025588223334937422,0.062093962241639954
0.28571345306312335,0.0038888081932135204,0.001552698093489915,0.05900490779761923,0.07669974821879046
0.021808806594312148,0.0029531598096538725,0.0,0.06631903680207724,0.028695538974930768
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0,0.0,0.0,0.0030253381146773655,0.003058841539258129
0.0,0.0022626590121432497,0.0,0.0253375596897698,0.022506170957274446
0.0188679245283018,0.00204394481349,0.0077972709551656,0.0919169522273735,0.1497822382124597
0.0,0.0,0.0,0.002714839084248073,0.0012248280054828527
0.0471698113207547,0.001021972406745,0.0019493177387914,0.0991735537190082,0.0689263397083885
0.0,0.0015329586101175,0.0194931773879142,0.0169320701471477,0.0028403711418291
0.0,0.0,0.0,0.0006866618867875042,0.0002958931732893339
0.0566037735849056,0.031170158405723,0.0038986354775828,0.3360209635154202,0.8744555955311494
0.0,0.0,0.0019493177387914,0.0094738963918564,0.0085211134254875
0.0188679245283018,0.0,0.0077972709551656,0.048780487804878,0.0522628290096572
0.033524684071732765,0.008987490701449836,0.02001329480139451,0.09296702615335668,0.07083074840621799
0.0377358490566037,0.001021972406745,0.0038986354775828,0.0542229389236041,0.042416209051316
0.0,0.0015329586101175,0.0019493177387914,0.0141100584559564,0.0592690778261692
0.0,0.000640986093598687,0.0,0.01945808251836904,0.05194519848419317
0.1132075471698113,0.0970873786407767,0.0175438596491228,0.2666801048175771,0.0698731300889983
0.0,0.0,0.0077972709551656,0.0022172949002217,0.0018935807612194
0.0,0.0,0.0,0.0002015722636565,0.0001893580761219
0.1320754716981132,0.0117526826775677,0.0077972709551656,0.1523886313243297,0.1675818973679227
0.18294631464952682,0.0076647930505876,0.06792035845011014,0.23700974942745823,0.2580715718929104
0.10287122164222161,0.0018528799199720844,0.00822103800344679,0.32479249843570235,0.24846256130498423
0.0,0.0132856412876852,0.0,0.015117919774239,0.0793410338950956
0.0,0.0066428206438426,0.0058479532163742,0.0419270308405563,0.0302972921795114
0.0,0.0,0.0,0.029832695021165,0.0223442529823897
0.02825900167708892,0.013740879032454885,0.04463936045023668,0.10480656505603127,0.10380522428811635
0.0,0.0,0.002026741260760934,0.006173070071151461,0.009258045227235735
0.7547169811320754,0.0137966274910577,0.0916179337231968,0.565410199556541,0.4474531338761598
0.10896137979733224,0.0013029669179954908,0.008869212979565704,0.2858332940070953,0.23861315725773014
0.0,0.0005109862033725,0.0155945419103313,0.0159242088288651,0.085021776178754
0.0,0.0,0.0019493177387914,0.0072566014916347,0.0054913842075364
0.0,0.0,0.0058479532163742,0.0090707518645434,0.0113614845673167
0.0471698113207547,0.0081757792539601,0.0,0.0878855069542431,0.0963832607460708
0.0,0.0,0.0,0.0122959080830477,0.0045445938269267
0.0,0.0015329586101175,0.0,0.0060471679096956,0.0005680742283658
0.8099272966198734,0.0137966274910577,0.5749014254537068,0.4633159854775491,0.2620850057196448
0.0283018867924528,0.0153295861011752,0.0097465886939571,0.8770409191695223,0.0963832607460708
0.0,0.0,0.0,0.0009158770511361154,0.0003687342265279383
0.0188679245283018,0.0035769034236075,0.0019493177387914,0.0477726264865954,0.0596477939784131
0.0,0.0023321175316811,0.0,0.027718530956661894,0.03719673477684172
0.0,0.0,0.0,0.0006624972678658101,0.0002667229376916299
0.0943396226415094,0.0439448134900357,0.0038986354775828,0.0403144527313041,0.0568074228365839
0.0,0.0,0.0,0.0002015722636565,0.0003787161522438
0.0943396226415094,0.0137966274910577,0.0038986354775828,1.0,0.1283847756106798
0.0,0.0,0.0,0.0036283007458173,0.0130657072524143
0.0283018867924528,0.0015329586101175,0.1695906432748538,0.0638984075791171,0.0901344442340465
0.0094339622641509,0.0097087378640776,0.0019493177387914,0.039105019149365,0.0253739822003408
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.2223188069755757,0.0074995857976754045,0.06554762178502155,0.23617974090244387,0.13935168842097137
0.1509433962264151,0.0086867654573326,0.0038986354775828,0.1001814150372908,0.5661806476046203
0.10350913927594434,0.002933784686424632,0.01375450774561362,0.2917798680006183,0.27067973133603906
0.0,0.0,0.0,0.00756553187545816,0.0037717693004173177
0.0,0.001021972406745,0.0077972709551656,0.0330578512396694,0.2577163416019693
0.0,0.0,0.0,0.0046361620640999,0.0017042226850975
0.0,0.001021972406745,0.0,0.024793388429752,0.0662753266426813
0.1320754716981132,0.0434338272866632,0.0038986354775828,0.3856077403749244,0.1804582465442151
0.02415981357072166,0.8136887301876712,0.0,0.4246954837489152,0.24134095096075162
0.0,0.001021972406745,0.2807017543859649,0.0808304777262648,0.0808558985040712
0.0,0.000774040482392191,0.0,0.009629273481780134,0.020437509863691646
0.1306799916073419,0.0037114518948534172,0.00426774057196367,0.14558472415243018,0.057697641055561286
0.024411977475144078,0.002583977334327233,0.001376540338825246,0.06559877362762494,0.06270724520746312
0.1226415094339622,0.0178845171180378,0.0097465886939571,0.6706309211852449,0.0980874834311683
0.0,0.0,0.0,0.003740219531327918,0.0015171886256776994
0.0188679245283018,0.0035769034236075,0.0019493177387914,0.0477726264865954,0.0596477939784131
0.0566037735849056,0.0,0.0,0.0062487401733521,0.003219087294073
0.0,0.0,0.0,0.0014110058455956,0.0005680742283658
0.0,0.0,0.0038986354775828,0.0042330175367869,0.0196932399166824
0.2169811320754716,0.0076647930505876,0.0682261208576998,0.2439024390243902,0.141639840939216
0.0,0.0,0.0,0.0044345898004434,0.0170422268509751
0.0,0.0045988758303525,0.0,0.0068534569643217,0.0022722969134633
0.2169811320754716,0.0076647930505876,0.0682261208576998,0.2439024390243902,0.141639840939216
0.0,0.0,0.0,0.0046361620640999,0.0017042226850975
0.07648543101404265,0.0016714630429298491,0.0036344510964777623,0.2545234579852185,0.038531540991194733
0.1509433962264151,0.0086867654573326,0.0038986354775828,0.1001814150372908,0.5661806476046203
0.0,0.0,0.0,0.0,0.0043552357508047
0.9437403855929609,0.00887127596778525,0.40461393079442387,0.6500176973390881,0.161205353477313
0.0,0.0,0.0035077885175987247,0.009635391482449908,0.017953915967370337
0.08258322039645907,0.012645572500704019,0.02730142588865192,0.18662088815081154,0.7852373231339975
0.0377358490566037,0.005109862033725,0.0,0.0832493448901431,0.0441204317364135
0.0,0.0,0.0,0.0102801854464825,0.0111721264911948
0.0,0.0,0.0,0.000403144527313,0.0001893580761219
0.05537217465570623,0.8171527630428874,0.012571314208917704,0.4010981398632125,0.26583134315418333
0.07975755472580227,0.0007084439446940287,0.005094688499480957,0.15843200194960666,0.05730283400680706
0.0028229754519940686,0.0010984249866916958,0.0002916524346114709,0.029799745621173882,0.06689861567449822
0.0,0.0,0.0,0.0015299952680885185,0.0006099914688259913
0.0026512932086752315,0.00036738013279530486,0.0,0.0065135612818549475,0.01709182418354546
0.1792452830188679,0.0015329586101175,0.0155945419103313,0.0699455754888127,0.1270592690778261
0.0377358490566037,0.0,0.0,0.0262043942753477,0.0088998295777314
0.0094339622641509,0.0005109862033725,0.0,0.0022172949002217,0.0009467903806097
0.0,0.0,0.0,0.0157226365652086,0.0357886763870479
0.0,0.001021972406745,0.0,0.0717597258617214,0.0157167203181215
0.0,0.0,0.0,0.004090067459933807,0.0015902217454072892
0.0,0.0,0.0,0.0016193611743701465,0.0005680742283658
0.0,0.0,0.0,0.0025497067228807922,0.001069701770916827
0.004874504927753396,0.00024696089813905424,0.0,0.006228545629096672,0.014592868537938937
0.0094339622641509,0.0005109862033725,0.0019493177387914,0.0322515621850433,0.0617307328157545
0.0471698113207547,0.0071538068472151,0.0038986354775828,0.0759927433985083,0.0274569210376822
0.0377358490566037,0.00204394481349,0.0038986354775828,0.0469663374319693,0.1732626396515811
0.0,0.0,0.0019493177387914,0.0072566014916347,0.0054913842075364
0.02816984533492358,0.8768125285921223,0.0007207628695189304,0.4052774000569969,0.26433723337044557
0.0,0.0,0.0036229109776432086,0.006999995965284949,0.012009911002728024
0.7281385562375923,0.01349355210297011,0.09046175724271452,0.5495191819104445,0.432337839531699
0.0,0.001407650901481861,0.0,0.035029291859036284,0.016024866424927203
0.0,0.0,0.0,0.0004199917887339679,0.00019727128043068857
0.0,0.0,0.004289954627003336,0.009929990756000505,0.00954534381439736
0.0471698113207547,0.0035769034236075,0.0,0.3729086877645636,0.0128763491762923
0.1037735849056603,0.003065917220235,0.0019493177387914,0.0542229389236041,0.234046582086726
0.0,0.001021972406745,0.0019493177387914,0.0141100584559564,0.049422457867828
0.1037735849056603,0.003065917220235,0.0019493177387914,0.0542229389236041,0.234046582086726
0.0094339622641509,0.0,0.0,0.0056440233823825,0.0094679038060973
0.0,0.0,0.0,0.002048218970899194,0.0015408016022108047
0.0,0.0005109862033725,0.0409356725146198,0.0239870993751259,0.0634349555008521
0.0,0.0,0.0019493177387914,0.0026204394275347,0.0594584359022912
0.0566037735849056,0.0,0.0,0.0062487401733521,0.003219087294073
0.0,0.0,0.0,0.0022172949002217,0.0096572618822192
0.017649070693275662,0.0,0.0,0.0032511990539231183,0.0212134887995088
0.0188679245283018,0.0,0.0019493177387914,0.0312437008667607,0.0151486460897557
0.0377358490566037,0.0143076136944302,0.0136452241715399,0.1675065510985688,1.0
0.0094339622641509,0.0127746550843127,0.0077972709551656,0.0511993549687563,0.1126680552925582
0.8603618406598934,0.013688513651535325,0.9869309888571808,0.3795828070328993,0.10039895897143267
0.0,0.0012902169637498096,0.0,0.03570563653867099,0.015319875873612224
0.0849056603773584,0.001021972406745,0.0019493177387914,0.0425317476315259,0.1696648362052641
0.0,0.0025549310168625,0.0,0.0284216891755694,0.0229123272107555
0.0,0.0,0.0,0.0006570323667339957,0.0002645227558119862
0.0,0.004128472623645637,0.0026506958573583603,0.03366159531760151,0.04417003505481721
0.0,0.0,0.0,0.000403144527313,0.0007574323044877
0.018937789557985536,0.002564391534423142,0.0,0.06326717057731036,0.02591503970731242
0.1840900176724586,0.0021314157508568214,0.007393362877400922,0.19408870114811336,0.06586593868137167
0.09463154199906357,0.0021079075985397863,0.007004933795461896,0.3319101276560627,0.21361326565730493
0.0471698113207547,0.0061318344404701,0.0019493177387914,0.0374924410401128,0.0437417155841696
0.0188679245283018,0.00204394481349,0.0077972709551656,0.1072364442652691,0.1999621283847756
0.8495031500520269,0.010637212717891576,0.060733191623473556,0.6686207605849254,0.3526918167622556
0.0471698113207547,0.00204394481349,0.0058479532163742,0.0590606732513606,0.0532096193902669
0.1792452830188679,0.0015329586101175,0.0155945419103313,0.0699455754888127,0.1270592690778261
0.027574269905633015,0.013494476244240014,0.04368165693952782,0.10304989530329223,0.1051113546317418
0.0,0.0,0.0038986354775828,0.0143116307196129,0.0177996591554629
0.0,0.001893579582039381,0.0,0.023777884964424494,0.024186740530455195
0.0,0.0,0.0,0.001305455972795836,0.00036790572321755634
0.0,0.0,0.0,0.0040314452731304,0.0015148646089755
0.34680988070865815,0.0035606777281633013,0.002042164773833206,0.05510337020406739,0.08476623146102391
0.0188679245283018,0.0005109862033725,0.0,0.0372908687764563,0.0187464495360727
0.0,0.0,0.0018156846838471262,0.005318084294561976,0.012536576646763687
0.0471698113207547,0.0025549310168625,0.0,0.2426930054424511,0.1581139935618254
0.8584905660377358,0.0137966274910577,1.0,0.3735134045555331,0.099034273811778
0.0,0.0,0.0,0.004139681579550789,0.001600579028220723
0.0283018867924528,0.0107307102708226,0.0019493177387914,0.0338641402942955,0.0577542132171937
0.0,0.0,0.0019493177387914,0.0084660350735738,0.0098466199583412
0.0094339622641509,0.029126213592233,0.0038986354775828,0.0640999798427736,0.7246733573186896
0.0283018867924528,0.0,0.0019493177387914,0.0098770409191695,0.0386290475288771
0.0,0.0,0.0,0.002953899926828918,0.0024405752382097995
0.0,0.0,0.0,0.010481757710139,0.0278356371899261
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0094339622641509,0.0,0.0038986354775828,0.0014110058455956,0.0028403711418291
0.1509433962264151,0.0459887583035258,0.0,0.2997379560572465,0.0533989774663889
0.0,0.0,0.0,0.00197432866423102,0.0014280055515586928
0.08033331493617198,0.0016489539729936601,0.00440090778093,0.15788292147252714,0.05167305949982368
0.13328125968537058,0.010384931979565842,0.05784929457307907,0.18229251682988667,0.12492364033140695
0.1132075471698113,0.0015329586101175,0.0097465886939571,0.3158637371497682,0.2921795114561636
0.0,0.0015329586101175,0.0194931773879142,0.0169320701471477,0.0028403711418291
0.0,0.0,0.0,0.0046361620640999,0.0081423972732437
0.0,0.0,0.0,0.003410784531734239,0.0027114581889429654
0.0,0.0,0.0,0.0024259955608783436,0.0011129238485695434
0.0,0.0,0.0,0.0030196712208847274,0.0013667692956640777
0.0,0.0005109862033725,0.0,0.0219713767385607,0.0142018557091459
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.0,0.0061318344404701,0.0,0.0215682322112477,0.0249952660480969
0.0849056603773584,0.001021972406745,0.0019493177387914,0.0425317476315259,0.1696648362052641
0.0849056603773584,0.00408788962698,0.0253411306042884,0.0514009272324128,0.0969513349744366
0.0,0.0,0.0038986354775828,0.0143116307196129,0.0177996591554629
0.0,0.0,0.0,0.000403144527313,0.0054913842075364
0.0,0.0,0.0,0.0014110058455956,0.0005680742283658
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.0,0.001021972406745,0.0,0.0139084861922999,0.0181783753077068
0.0,0.0008222122835287381,0.006096383019637103,0.021326155071577008,0.07360388667909276
0.0,0.0,0.0,0.002772487765363434,0.0012789834887271892
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.06516510697535188,0.00847214942682701,0.02960038464176488,0.19656087260630958,0.18567729873026945
0.0,0.0,0.0,0.0003781633966008853,0.00017762437138200382
0.0,0.0,0.0,0.000806289054626,0.0001893580761219
0.0,0.0,0.0,0.0028829379833441686,0.0018406169320842015
0.0,0.0,0.0,0.0033207693955320514,0.007961867037520665
0.04301988552827135,0.004251239857950716,0.0,0.24548982129356084,0.02662037532863718
0.0943396226415094,0.0005109862033725,0.0058479532163742,0.1824228986091514,0.0541564097708767
0.0,0.0,0.0019493177387914,0.0080628905462608,0.0015148646089755
0.0943396226415094,0.0439448134900357,0.0038986354775828,0.0403144527313041,0.0568074228365839
0.760298274485217,0.0137966274910577,0.1404737845953894,0.5550893427855047,0.42871399260476256
0.007206481756724872,0.00893338424383835,0.05622565751084464,0.19376205313141165,0.9060908337241275
0.1981132075471698,0.0204394481349003,0.023391812865497,0.1177182019754081,0.3785267941677712
1.0,0.0056208482370975,0.0116959064327485,0.8324934489014312,0.2022344252982389
0.024921207085063034,0.0033746141428419012,0.0,0.0696274915466801,0.0317098113305349
0.0,0.0,0.0,0.0030235839548478,0.0041658776746828
0.0,0.001021972406745,0.0136452241715399,0.0401128804676476,0.0477182351827305
0.0377358490566037,0.005109862033725,0.0,0.0832493448901431,0.0441204317364135
0.0,0.0,0.0,0.0030235839548478,0.0041658776746828
1.0,0.0056208482370975,0.0116959064327485,0.8324934489014312,0.2022344252982389
0.0,0.0,0.0,0.0025427693644767546,0.0010631847788618314
0.1320754716981132,0.0117526826775677,0.0077972709551656,0.1523886313243297,0.1675818973679227
0.0,0.0005109862033725,0.0,0.0076597460189477,0.07782616928612
0.0,0.0051336791475377905,0.004519392753815278,0.04220179460483476,0.02513500081580956
0.0,0.0,0.0,0.0024309145433033625,0.0015821613952381487
0.0,0.0,0.0,0.0014110058455956,0.0005680742283658
0.006894226802502411,0.0001375635967985367,0.0,0.005969617366177813,0.01232264148841987
0.09389429697989479,0.0005399312336011042,0.005792743251308529,0.1842212566629283,0.05376668868060627
0.0094339622641509,0.0,0.0136452241715399,0.0352751461398911,0.1153190683582654
0.0,0.0,0.0,0.004026320435490899,0.0022055001476212932
0.0,0.0,0.0,0.0036408473127972386,0.013004418424977284
0.0283018867924528,0.0,0.0,0.0046361620640999,0.0592690778261692
0.0,0.0,0.0019493177387914,0.0231808103204999,0.0219655368301458
0.2169811320754716,0.0076647930505876,0.0682261208576998,0.2439024390243902,0.141639840939216
0.0,0.0,0.0,0.000403144527313,0.0001893580761219
0.0,0.0005109862033725,0.0,0.0086676073372303,0.0013255065328536
0.0,0.0,0.0,0.0122959080830477,0.0045445938269267
0.2641509433962264,0.0183955033214103,0.0038986354775828,0.2328159645232816,0.2168149971596288
0.1516862953266845,0.009786791833021353,0.0601310884654525,0.19584012187955127,0.12859941974645975
0.0094339622641509,0.0015329586101175,0.0097465886939571,0.0911106631727474,0.0734709335353152
0.0283018867924528,0.0005109862033725,0.0077972709551656,0.5525095746825237,0.0647604620337057
0.003339113788872831,0.0,0.0,0.003951078169938842,0.005308495757450772
0.002194341572303672,0.006048543161307621,0.005394541507477148,0.043825903723019456,0.03496603330929821
0.0,5.947708384967782e-05,0.0,0.004003698135355938,0.013881211165398845
0.0,0.0434338272866632,0.0,0.0253981052207216,0.0196932399166824
0.0471698113207547,0.0081757792539601,0.0,0.0878855069542431,0.0963832607460708
0.0,0.0,0.0,0.0032730634035548355,0.003020388218167736
0.0,0.0,0.0,0.007369209372697188,0.021127763906346745
0.08635936187454665,0.0006190479868801692,0.00543571752373383,0.1692935117153901,0.055878338788857014
0.0,0.0076647930505876,0.0662768031189083,0.1999596855472687,0.8839234993372467
0.0377358490566037,0.005109862033725,0.0,0.0832493448901431,0.0441204317364135
0.1506741234200559,0.00193883056540885,0.008972425519975407,0.26871219065495316,0.2035154724427557
0.030544381295232598,0.003746533193935204,0.0007429781507849195,0.07372257082690366,0.05415253607233869
0.0,0.0,0.0,0.001820827811428646,0.0011936813113631027
0.0,0.0,0.0038986354775828,0.0076597460189477,0.0240484756674872
0.022094708938911984,0.002144679109011908,0.001615946249975927,0.06252901172072767,0.06593983700947445
0.2075471698113207,0.0025549310168625,0.0077972709551656,0.1971376738560774,0.0689263397083885
0.0471698113207547,0.0081757792539601,0.0,0.0878855069542431,0.0963832607460708
0.0,0.0076647930505876,0.0,0.0405160249949606,0.0312440825601211
0.0,0.0025549310168625,0.0,0.0284216891755694,0.0229123272107555
0.0,0.0,0.0,0.002966459830252011,0.002546764809869987
0.09431792097292965,0.0005153522007887924,0.005860765117624289,0.18239746178138425,0.054172775694989184
0.0,0.0,0.0,0.0431364644224954,0.0075743230448778
0.0,0.0,0.0,0.001253690284998231,0.0005089609925298928
0.0,0.0005109862033725,0.0077972709551656,0.0453537593227171,0.1232721075553872
0.0094339622641509,0.0127746550843127,0.0077972709551656,0.0511993549687563,0.1126680552925582
0.0448629451405308,0.003951754443183986,0.0,0.30207892152709875,0.020516396419639357
0.0471698113207547,0.00408788962698,0.0097465886939571,0.1237653698851038,0.1844347661427759
0.031786696478661225,0.013260356125139866,0.02194272645130179,0.1726228702829654,0.9817002444513564
0.09849331863811928,0.0019883811152227857,0.007574898044612415,0.3285742340972067,0.2299464486993792
0.17448396454366263,0.006641753305314952,0.05115177696090412,0.27618768444262937,0.10941534814857459
0.0,0.0,0.0,0.0006897783210254823,0.000256674410651706
0.0471698113207547,0.0889115993868165,0.0,0.0723644426526909,0.0397651959856087
0.0,0.0005109862033725,0.0155945419103313,0.0159242088288651,0.085021776178754
0.0034726130820805917,0.008276093616135256,0.06143342171495378,0.19697321029738019,0.8946053518674224
0.0,0.00204394481349,0.0,0.0268091110663172,0.0556712743798523
0.0,0.0,0.0,0.0122959080830477,0.0045445938269267
0.0,0.0005109862033725,0.0,0.0094738963918564,0.0062488165120242
0.09662845315460986,0.0006349596496620476,0.00632088895592323,0.19861034214526163,0.08303052028276195
0.0,0.0,0.0,0.0020157226365652,0.0053020261314145
0.0,0.0,0.0038986354775828,0.0022172949002217,0.0013255065328536
0.0471698113207547,0.0081757792539601,0.0,0.0878855069542431,0.0963832607460708
0.20296183256307582,0.002472143459663735,0.007718316155244554,0.19654166936056372,0.06832810123763662
0.8584905660377358,0.0137966274910577,1.0,0.3735134045555331,0.099034273811778
